,category_code,p_code,p_group,kind_name_new,rank,unit,price
18880,AW_A00177,AW_A00177,풋고추,풋고추(꽈리고추)(4kg),중품,4kg,"20,200"
18881,AW_A00180,AW_A00180,풋고추,풋고추(청양고추)(10kg),상품,10kg,"44,000"
18882,AW_A00181,AW_A00181,풋고추,풋고추(청양고추)(10kg),중품,10kg,"37,700"
18883,AW_A00093,AW_A00093,붉은고추,붉은고추(10kg),상품,10kg,"54,700"
18884,AW_A00094,AW_A00094,붉은고추,붉은고추(10kg),중품,10kg,"46,000"
18885,AW_A00186,AW_A00186,피마늘,피마늘(한지)(10kg),상품,10kg,"110,000"
18886,AW_A00187,AW_A00187,피마늘,피마늘(한지)(10kg),중품,10kg,"105,000"
18887,AW_A00184,AW_A00184,피마늘,피마늘(난지)(대서)(10kg),상품,10kg,"63,000"
18888,AW_A00185,AW_A00185,피마늘,피마늘(난지)(대서)(10kg),중품,10kg,"58,000"
18889,AW_A00124,AW_A00124,양파,양파(15kg),상품,15kg,"15,750"
18890,AW_A00125,AW_A00125,양파,양파(15kg),중품,15kg,"14,250"
18891,AW_A00044,AW_A00044,파,대파(1kg),상품,1kg,"2,200"
18892,AW_A00045,AW_A00045,파,대파(1kg),중품,1kg,"1,900"
18893,AW_A00141,AW_A00141,파,쪽파(1kg),상품,1kg,"7,000"
18894,AW_A00142,AW_A00142,파,쪽파(1kg),중품,1kg,"6,500"
18895,AW_A00108,AW_A00108,생강,생강(국산)(10kg),상품,10kg,"35,000"
18896,AW_A00109,AW_A00109,생강,생강(국산)(10kg),중품,10kg,"30,000"
18897,AW_A00110,AW_A00110,생강,생강(수입)(10kg),중품,10kg,"53,000"
18898,AW_A00070,AW_A00070,미나리,미나리(7.5kg),상품,7.5kg,"58,000"
18899,AW_A00071,AW_A00071,미나리,미나리(7.5kg),중품,7.5kg,"53,000"
18900,AW_A00031,AW_A00031,깻잎,깻잎(2kg),상품,2kg,"32,200"
18901,AW_A00032,AW_A00032,깻잎,깻잎(2kg),중품,2kg,"28,200"
18902,AW_A00188,AW_A00188,피망,피망(청)(10kg),상품,10kg,"62,700"
18903,AW_A00189,AW_A00189,피망,피망(청)(10kg),중품,10kg,"58,200"
18904,AW_A00160,AW_A00160,파프리카,파프리카(5kg),상품,5kg,"17,200"
18905,AW_A00161,AW_A00161,파프리카,파프리카(5kg),중품,5kg,"14,200"
18906,AW_A00057,AW_A00057,멜론,멜론(8kg),상품,8kg,"42,200"
18907,AW_A00058,AW_A00058,멜론,멜론(8kg),중품,8kg,"37,700"
18908,AW_A00029,AW_A00029,깐마늘(국산),깐마늘(국산)(대서)(20kg),상품,20kg,"165,000"
18909,AW_A00030,AW_A00030,깐마늘(국산),깐마늘(국산)(대서)(20kg),중품,20kg,"155,000"
18910,AW_A00027,AW_A00027,깐마늘(국산),깐마늘(국산)(남도)(20kg),상품,20kg,"170,000"
18911,AW_A00028,AW_A00028,깐마늘(국산),깐마늘(국산)(남도)(20kg),중품,20kg,"160,000"
18912,AW_A00074,AW_A00074,방울토마토,방울토마토(5kg),상품,5kg,"40,700"
18913,AW_A00075,AW_A00075,방울토마토,방울토마토(5kg),중품,5kg,"35,700"
18914,AW_A00042,AW_A00042,방울토마토,대추방울토마토(1kg),상품,1kg,"6,500"
18915,AW_A00043,AW_A00043,방울토마토,대추방울토마토(1kg),중품,1kg,"6,000"
18916,AW_A00080,AW_A00080,배추,배추(가을)(10kg),상품,10kg,"11,600"
18917,AW_A00081,AW_A00081,배추,배추(가을)(10kg),중품,10kg,"10,600"
18918,AW_A00122,AW_A00122,양배추,양배추(8kg),상품,8kg,"7,000"
18919,AW_A00123,AW_A00123,양배추,양배추(8kg),중품,8kg,"6,500"
18920,AW_A00113,AW_A00113,시금치,시금치(4kg),상품,4kg,"17,200"
18921,AW_A00114,AW_A00114,시금치,시금치(4kg),중품,4kg,"15,200"
18922,AW_A00101,AW_A00101,상추,상추(적)(4kg),상품,4kg,"14,700"
18923,AW_A00102,AW_A00102,상추,상추(적)(4kg),중품,4kg,"12,700"
18924,AW_A00103,AW_A00103,상추,상추(청)(4kg),상품,4kg,"13,000"
18925,AW_A00104,AW_A00104,상추,상추(청)(4kg),중품,4kg,"10,000"
18926,AW_A00126,AW_A00126,얼갈이배추,얼갈이배추(4kg),상품,4kg,"8,500"
18927,AW_A00127,AW_A00127,얼갈이배추,얼갈이배추(4kg),중품,4kg,"6,500"
18928,AW_A00111,AW_A00111,수박,수박(1개),상품,1개,"17,500"
18929,AW_A00112,AW_A00112,수박,수박(1개),중품,1개,"12,500"
18930,AW_A00136,AW_A00136,오이,오이(다다기계통)(100개),상품,100개,"106,000"
18931,AW_A00137,AW_A00137,오이,오이(다다기계통)(100개),중품,100개,"100,000"
18932,AW_A00138,AW_A00138,오이,오이(취청)(50개),상품,50개,"53,000"
18933,AW_A00139,AW_A00139,오이,오이(취청)(50개),중품,50개,"49,000"
18934,AW_A00120,AW_A00120,호박,애호박(20개),상품,20개,"25,000"
18935,AW_A00121,AW_A00121,호박,애호박(20개),중품,20개,"22,700"
18936,AW_A00196,AW_A00196,호박,호박(쥬키니)(10kg),상품,10kg,"40,000"
18937,AW_A00197,AW_A00197,호박,호박(쥬키니)(10kg),중품,10kg,"36,700"
18938,AW_A00156,AW_A00156,토마토,토마토(5kg),상품,5kg,"20,600"
18939,AW_A00157,AW_A00157,토마토,토마토(5kg),중품,5kg,"18,100"
18940,AW_A00060,AW_A00060,무,무(가을)(20kg),상품,20kg,"15,600"
18941,AW_A00061,AW_A00061,무,무(가을)(20kg),중품,20kg,"13,600"
18942,AW_A00039,AW_A00039,당근,당근(무세척)(20kg),상품,20kg,"31,000"
18943,AW_A00040,AW_A00040,당근,당근(무세척)(20kg),중품,20kg,"28,000"
18944,AW_A00041,AW_A00041,당근,당근(세척)(수입),중품,10kg,"9,000"
18945,AW_A00128,AW_A00128,열무,열무(4kg),상품,4kg,"7,000"
18946,AW_A00129,AW_A00129,열무,열무(4kg),중품,4kg,"6,000"
18947,AW_A00016,AW_A00016,건고추,건고추(화건)(30kg),상품,30kg,"600,000"
18948,AW_A00017,AW_A00017,건고추,건고추(화건)(30kg),중품,30kg,"550,000"
18949,AW_A00010,AW_A00010,건고추,건고추(양건)(30kg),상품,30kg,"750,000"
18950,AW_A00011,AW_A00011,건고추,건고추(양건)(30kg),중품,30kg,"700,000"
18951,AW_A00174,AW_A00174,풋고추,풋고추(10kg),상품,10kg,"68,700"
18952,AW_A00175,AW_A00175,풋고추,풋고추(10kg),중품,10kg,"62,000"
18953,AW_A00176,AW_A00176,풋고추,풋고추(꽈리고추)(4kg),상품,4kg,"21,500"
18954,AW_A00177,AW_A00177,풋고추,풋고추(꽈리고추)(4kg),중품,4kg,"17,200"
18955,AW_A00180,AW_A00180,풋고추,풋고추(청양고추)(10kg),상품,10kg,"49,500"
18956,AW_A00181,AW_A00181,풋고추,풋고추(청양고추)(10kg),중품,10kg,"43,200"
18957,AW_A00093,AW_A00093,붉은고추,붉은고추(10kg),상품,10kg,"66,000"
18958,AW_A00094,AW_A00094,붉은고추,붉은고추(10kg),중품,10kg,"57,200"
18959,AW_A00186,AW_A00186,피마늘,피마늘(한지)(10kg),상품,10kg,"110,000"
18960,AW_A00187,AW_A00187,피마늘,피마늘(한지)(10kg),중품,10kg,"105,000"
18961,AW_A00184,AW_A00184,피마늘,피마늘(난지)(대서)(10kg),상품,10kg,"63,000"
18962,AW_A00185,AW_A00185,피마늘,피마늘(난지)(대서)(10kg),중품,10kg,"58,000"
18963,AW_A00124,AW_A00124,양파,양파(15kg),상품,15kg,"15,750"
18964,AW_A00125,AW_A00125,양파,양파(15kg),중품,15kg,"14,250"
18965,AW_A00044,AW_A00044,파,대파(1kg),상품,1kg,"2,020"
18966,AW_A00045,AW_A00045,파,대파(1kg),중품,1kg,"1,720"
18967,AW_A00141,AW_A00141,파,쪽파(1kg),상품,1kg,"8,500"
18968,AW_A00142,AW_A00142,파,쪽파(1kg),중품,1kg,"8,000"
18969,AW_A00108,AW_A00108,생강,생강(국산)(10kg),상품,10kg,"35,000"
18970,AW_A00109,AW_A00109,생강,생강(국산)(10kg),중품,10kg,"30,000"
18971,AW_A00110,AW_A00110,생강,생강(수입)(10kg),중품,10kg,"53,000"
18972,AW_A00070,AW_A00070,미나리,미나리(7.5kg),상품,7.5kg,"78,000"
18973,AW_A00071,AW_A00071,미나리,미나리(7.5kg),중품,7.5kg,"73,000"
18974,AW_A00031,AW_A00031,깻잎,깻잎(2kg),상품,2kg,"22,200"
18975,AW_A00032,AW_A00032,깻잎,깻잎(2kg),중품,2kg,"18,200"
18976,AW_A00188,AW_A00188,피망,피망(청)(10kg),상품,10kg,"56,700"
18977,AW_A00189,AW_A00189,피망,피망(청)(10kg),중품,10kg,"52,200"
18978,AW_A00160,AW_A00160,파프리카,파프리카(5kg),상품,5kg,"16,500"
18979,AW_A00161,AW_A00161,파프리카,파프리카(5kg),중품,5kg,"13,500"
18980,AW_A00057,AW_A00057,멜론,멜론(8kg),상품,8kg,"44,000"
18981,AW_A00058,AW_A00058,멜론,멜론(8kg),중품,8kg,"39,000"
18982,AW_A00029,AW_A00029,깐마늘(국산),깐마늘(국산)(대서)(20kg),상품,20kg,"165,000"
18983,AW_A00030,AW_A00030,깐마늘(국산),깐마늘(국산)(대서)(20kg),중품,20kg,"155,000"
18984,AW_A00027,AW_A00027,깐마늘(국산),깐마늘(국산)(남도)(20kg),상품,20kg,"170,000"
18985,AW_A00028,AW_A00028,깐마늘(국산),깐마늘(국산)(남도)(20kg),중품,20kg,"160,000"
18986,AW_A00074,AW_A00074,방울토마토,방울토마토(5kg),상품,5kg,"39,500"
18987,AW_A00075,AW_A00075,방울토마토,방울토마토(5kg),중품,5kg,"34,500"
18988,AW_A00042,AW_A00042,방울토마토,대추방울토마토(1kg),상품,1kg,"6,500"
18989,AW_A00043,AW_A00043,방울토마토,대추방울토마토(1kg),중품,1kg,"6,000"
18990,AW_A00080,AW_A00080,배추,배추(가을)(10kg),상품,10kg,
18991,AW_A00081,AW_A00081,배추,배추(가을)(10kg),중품,10kg,
18992,AW_A00122,AW_A00122,양배추,양배추(8kg),상품,8kg,
18993,AW_A00123,AW_A00123,양배추,양배추(8kg),중품,8kg,
18994,AW_A00113,AW_A00113,시금치,시금치(4kg),상품,4kg,
18995,AW_A00114,AW_A00114,시금치,시금치(4kg),중품,4kg,
18996,AW_A00101,AW_A00101,상추,상추(적)(4kg),상품,4kg,
18997,AW_A00102,AW_A00102,상추,상추(적)(4kg),중품,4kg,
18998,AW_A00103,AW_A00103,상추,상추(청)(4kg),상품,4kg,
18999,AW_A00104,AW_A00104,상추,상추(청)(4kg),중품,4kg,
19000,AW_A00126,AW_A00126,얼갈이배추,얼갈이배추(4kg),상품,4kg,
19001,AW_A00127,AW_A00127,얼갈이배추,얼갈이배추(4kg),중품,4kg,
19002,AW_A00111,AW_A00111,수박,수박(1개),상품,1개,
19003,AW_A00112,AW_A00112,수박,수박(1개),중품,1개,
19004,AW_A00136,AW_A00136,오이,오이(다다기계통)(100개),상품,100개,
19005,AW_A00137,AW_A00137,오이,오이(다다기계통)(100개),중품,100개,
19006,AW_A00138,AW_A00138,오이,오이(취청)(50개),상품,50개,
19007,AW_A00139,AW_A00139,오이,오이(취청)(50개),중품,50개,
19008,AW_A00120,AW_A00120,호박,애호박(20개),상품,20개,
19009,AW_A00121,AW_A00121,호박,애호박(20개),중품,20개,
19010,AW_A00196,AW_A00196,호박,호박(쥬키니)(10kg),상품,10kg,
19011,AW_A00197,AW_A00197,호박,호박(쥬키니)(10kg),중품,10kg,
19012,AW_A00156,AW_A00156,토마토,토마토(5kg),상품,5kg,
19013,AW_A00157,AW_A00157,토마토,토마토(5kg),중품,5kg,
19014,AW_A00060,AW_A00060,무,무(가을)(20kg),상품,20kg,
19015,AW_A00061,AW_A00061,무,무(가을)(20kg),중품,20kg,
19016,AW_A00039,AW_A00039,당근,당근(무세척)(20kg),상품,20kg,
19017,AW_A00040,AW_A00040,당근,당근(무세척)(20kg),중품,20kg,
19018,AW_A00041,AW_A00041,당근,당근(세척)(수입),중품,10kg,
19019,AW_A00128,AW_A00128,열무,열무(4kg),상품,4kg,
19020,AW_A00129,AW_A00129,열무,열무(4kg),중품,4kg,
19021,AW_A00016,AW_A00016,건고추,건고추(화건)(30kg),상품,30kg,
19022,AW_A00017,AW_A00017,건고추,건고추(화건)(30kg),중품,30kg,
19023,AW_A00010,AW_A00010,건고추,건고추(양건)(30kg),상품,30kg,
19024,AW_A00011,AW_A00011,건고추,건고추(양건)(30kg),중품,30kg,
19025,AW_A00174,AW_A00174,풋고추,풋고추(10kg),상품,10kg,
19026,AW_A00175,AW_A00175,풋고추,풋고추(10kg),중품,10kg,
19027,AW_A00176,AW_A00176,풋고추,풋고추(꽈리고추)(4kg),상품,4kg,
19028,AW_A00177,AW_A00177,풋고추,풋고추(꽈리고추)(4kg),중품,4kg,
19029,AW_A00180,AW_A00180,풋고추,풋고추(청양고추)(10kg),상품,10kg,
19030,AW_A00181,AW_A00181,풋고추,풋고추(청양고추)(10kg),중품,10kg,
19031,AW_A00093,AW_A00093,붉은고추,붉은고추(10kg),상품,10kg,
19032,AW_A00094,AW_A00094,붉은고추,붉은고추(10kg),중품,10kg,
19033,AW_A00186,AW_A00186,피마늘,피마늘(한지)(10kg),상품,10kg,
19034,AW_A00187,AW_A00187,피마늘,피마늘(한지)(10kg),중품,10kg,
19035,AW_A00184,AW_A00184,피마늘,피마늘(난지)(대서)(10kg),상품,10kg,
19036,AW_A00185,AW_A00185,피마늘,피마늘(난지)(대서)(10kg),중품,10kg,
19037,AW_A00124,AW_A00124,양파,양파(15kg),상품,15kg,
19038,AW_A00125,AW_A00125,양파,양파(15kg),중품,15kg,
19039,AW_A00044,AW_A00044,파,대파(1kg),상품,1kg,
19040,AW_A00045,AW_A00045,파,대파(1kg),중품,1kg,
19041,AW_A00141,AW_A00141,파,쪽파(1kg),상품,1kg,
19042,AW_A00142,AW_A00142,파,쪽파(1kg),중품,1kg,
19043,AW_A00108,AW_A00108,생강,생강(국산)(10kg),상품,10kg,
19044,AW_A00109,AW_A00109,생강,생강(국산)(10kg),중품,10kg,
19045,AW_A00110,AW_A00110,생강,생강(수입)(10kg),중품,10kg,
19046,AW_A00070,AW_A00070,미나리,미나리(7.5kg),상품,7.5kg,
19047,AW_A00071,AW_A00071,미나리,미나리(7.5kg),중품,7.5kg,
19048,AW_A00031,AW_A00031,깻잎,깻잎(2kg),상품,2kg,
19049,AW_A00032,AW_A00032,깻잎,깻잎(2kg),중품,2kg,
19050,AW_A00188,AW_A00188,피망,피망(청)(10kg),상품,10kg,
19051,AW_A00189,AW_A00189,피망,피망(청)(10kg),중품,10kg,
19052,AW_A00160,AW_A00160,파프리카,파프리카(5kg),상품,5kg,
19053,AW_A00161,AW_A00161,파프리카,파프리카(5kg),중품,5kg,
19054,AW_A00057,AW_A00057,멜론,멜론(8kg),상품,8kg,
19055,AW_A00058,AW_A00058,멜론,멜론(8kg),중품,8kg,
19056,AW_A00029,AW_A00029,깐마늘(국산),깐마늘(국산)(대서)(20kg),상품,20kg,
19057,AW_A00030,AW_A00030,깐마늘(국산),깐마늘(국산)(대서)(20kg),중품,20kg,
19058,AW_A00027,AW_A00027,깐마늘(국산),깐마늘(국산)(남도)(20kg),상품,20kg,
19059,AW_A00028,AW_A00028,깐마늘(국산),깐마늘(국산)(남도)(20kg),중품,20kg,
19060,AW_A00074,AW_A00074,방울토마토,방울토마토(5kg),상품,5kg,
19061,AW_A00075,AW_A00075,방울토마토,방울토마토(5kg),중품,5kg,
19062,AW_A00042,AW_A00042,방울토마토,대추방울토마토(1kg),상품,1kg,
19063,AW_A00043,AW_A00043,방울토마토,대추방울토마토(1kg),중품,1kg,
19064,AW_A00080,AW_A00080,배추,배추(가을)(10kg),상품,10kg,"14,000"
19065,AW_A00081,AW_A00081,배추,배추(가을)(10kg),중품,10kg,"13,000"
19066,AW_A00122,AW_A00122,양배추,양배추(8kg),상품,8kg,"7,330"
19067,AW_A00123,AW_A00123,양배추,양배추(8kg),중품,8kg,"6,830"
19068,AW_A00113,AW_A00113,시금치,시금치(4kg),상품,4kg,"14,500"
19069,AW_A00114,AW_A00114,시금치,시금치(4kg),중품,4kg,"12,500"
19070,AW_A00101,AW_A00101,상추,상추(적)(4kg),상품,4kg,"14,700"
19071,AW_A00102,AW_A00102,상추,상추(적)(4kg),중품,4kg,"12,700"
19072,AW_A00103,AW_A00103,상추,상추(청)(4kg),상품,4kg,"13,000"
19073,AW_A00104,AW_A00104,상추,상추(청)(4kg),중품,4kg,"10,000"
19074,AW_A00126,AW_A00126,얼갈이배추,얼갈이배추(4kg),상품,4kg,"7,000"
19075,AW_A00127,AW_A00127,얼갈이배추,얼갈이배추(4kg),중품,4kg,"5,000"
19076,AW_A00111,AW_A00111,수박,수박(1개),상품,1개,"17,500"
19077,AW_A00112,AW_A00112,수박,수박(1개),중품,1개,"12,500"
19078,AW_A00136,AW_A00136,오이,오이(다다기계통)(100개),상품,100개,"79,500"
19079,AW_A00137,AW_A00137,오이,오이(다다기계통)(100개),중품,100개,"73,700"
19080,AW_A00138,AW_A00138,오이,오이(취청)(50개),상품,50개,"53,000"
19081,AW_A00139,AW_A00139,오이,오이(취청)(50개),중품,50개,"49,000"
19082,AW_A00120,AW_A00120,호박,애호박(20개),상품,20개,"25,000"
19083,AW_A00121,AW_A00121,호박,애호박(20개),중품,20개,"22,700"
19084,AW_A00196,AW_A00196,호박,호박(쥬키니)(10kg),상품,10kg,"40,000"
19085,AW_A00197,AW_A00197,호박,호박(쥬키니)(10kg),중품,10kg,"36,700"
19086,AW_A00156,AW_A00156,토마토,토마토(5kg),상품,5kg,"19,350"
19087,AW_A00157,AW_A00157,토마토,토마토(5kg),중품,5kg,"16,850"
19088,AW_A00060,AW_A00060,무,무(가을)(20kg),상품,20kg,"15,600"
19089,AW_A00061,AW_A00061,무,무(가을)(20kg),중품,20kg,"13,600"
19090,AW_A00039,AW_A00039,당근,당근(무세척)(20kg),상품,20kg,"31,000"
19091,AW_A00040,AW_A00040,당근,당근(무세척)(20kg),중품,20kg,"28,000"
19092,AW_A00041,AW_A00041,당근,당근(세척)(수입),중품,10kg,"9,000"
19093,AW_A00128,AW_A00128,열무,열무(4kg),상품,4kg,"7,000"
19094,AW_A00129,AW_A00129,열무,열무(4kg),중품,4kg,"6,000"
19095,AW_A00016,AW_A00016,건고추,건고추(화건)(30kg),상품,30kg,"600,000"
19096,AW_A00017,AW_A00017,건고추,건고추(화건)(30kg),중품,30kg,"550,000"
19097,AW_A00010,AW_A00010,건고추,건고추(양건)(30kg),상품,30kg,"750,000"
19098,AW_A00011,AW_A00011,건고추,건고추(양건)(30kg),중품,30kg,"700,000"
19099,AW_A00174,AW_A00174,풋고추,풋고추(10kg),상품,10kg,"68,700"
19100,AW_A00175,AW_A00175,풋고추,풋고추(10kg),중품,10kg,"62,000"
19101,AW_A00176,AW_A00176,풋고추,풋고추(꽈리고추)(4kg),상품,4kg,"21,500"
19102,AW_A00177,AW_A00177,풋고추,풋고추(꽈리고추)(4kg),중품,4kg,"17,200"
19103,AW_A00180,AW_A00180,풋고추,풋고추(청양고추)(10kg),상품,10kg,"49,500"
19104,AW_A00181,AW_A00181,풋고추,풋고추(청양고추)(10kg),중품,10kg,"43,200"
19105,AW_A00093,AW_A00093,붉은고추,붉은고추(10kg),상품,10kg,"66,000"
19106,AW_A00094,AW_A00094,붉은고추,붉은고추(10kg),중품,10kg,"57,200"
19107,AW_A00186,AW_A00186,피마늘,피마늘(한지)(10kg),상품,10kg,"110,000"
19108,AW_A00187,AW_A00187,피마늘,피마늘(한지)(10kg),중품,10kg,"105,000"
19109,AW_A00184,AW_A00184,피마늘,피마늘(난지)(대서)(10kg),상품,10kg,"63,000"
19110,AW_A00185,AW_A00185,피마늘,피마늘(난지)(대서)(10kg),중품,10kg,"58,000"
19111,AW_A00124,AW_A00124,양파,양파(15kg),상품,15kg,"15,750"
19112,AW_A00125,AW_A00125,양파,양파(15kg),중품,15kg,"14,250"
19113,AW_A00044,AW_A00044,파,대파(1kg),상품,1kg,"2,020"
19114,AW_A00045,AW_A00045,파,대파(1kg),중품,1kg,"1,720"
19115,AW_A00141,AW_A00141,파,쪽파(1kg),상품,1kg,"8,500"
19116,AW_A00142,AW_A00142,파,쪽파(1kg),중품,1kg,"8,000"
19117,AW_A00108,AW_A00108,생강,생강(국산)(10kg),상품,10kg,"35,000"
19118,AW_A00109,AW_A00109,생강,생강(국산)(10kg),중품,10kg,"30,000"
19119,AW_A00110,AW_A00110,생강,생강(수입)(10kg),중품,10kg,"53,000"
19120,AW_A00070,AW_A00070,미나리,미나리(7.5kg),상품,7.5kg,"78,000"
19121,AW_A00071,AW_A00071,미나리,미나리(7.5kg),중품,7.5kg,"73,000"
19122,AW_A00031,AW_A00031,깻잎,깻잎(2kg),상품,2kg,"22,200"
19123,AW_A00032,AW_A00032,깻잎,깻잎(2kg),중품,2kg,"18,200"
19124,AW_A00188,AW_A00188,피망,피망(청)(10kg),상품,10kg,"56,700"
19125,AW_A00189,AW_A00189,피망,피망(청)(10kg),중품,10kg,"52,200"
19126,AW_A00160,AW_A00160,파프리카,파프리카(5kg),상품,5kg,"16,500"
19127,AW_A00161,AW_A00161,파프리카,파프리카(5kg),중품,5kg,"13,500"
19128,AW_A00057,AW_A00057,멜론,멜론(8kg),상품,8kg,"46,500"
19129,AW_A00058,AW_A00058,멜론,멜론(8kg),중품,8kg,"41,500"
19130,AW_A00029,AW_A00029,깐마늘(국산),깐마늘(국산)(대서)(20kg),상품,20kg,"165,000"
19131,AW_A00030,AW_A00030,깐마늘(국산),깐마늘(국산)(대서)(20kg),중품,20kg,"155,000"
19132,AW_A00027,AW_A00027,깐마늘(국산),깐마늘(국산)(남도)(20kg),상품,20kg,"170,000"
19133,AW_A00028,AW_A00028,깐마늘(국산),깐마늘(국산)(남도)(20kg),중품,20kg,"160,000"
19134,AW_A00074,AW_A00074,방울토마토,방울토마토(5kg),상품,5kg,"39,500"
19135,AW_A00075,AW_A00075,방울토마토,방울토마토(5kg),중품,5kg,"34,500"
19136,AW_A00042,AW_A00042,방울토마토,대추방울토마토(1kg),상품,1kg,"6,500"
19137,AW_A00043,AW_A00043,방울토마토,대추방울토마토(1kg),중품,1kg,"6,000"
19138,AW_A00080,AW_A00080,배추,배추(가을)(10kg),상품,10kg,"13,200"
19139,AW_A00081,AW_A00081,배추,배추(가을)(10kg),중품,10kg,"12,200"
19140,AW_A00122,AW_A00122,양배추,양배추(8kg),상품,8kg,"7,000"
19141,AW_A00123,AW_A00123,양배추,양배추(8kg),중품,8kg,"6,500"
19142,AW_A00113,AW_A00113,시금치,시금치(4kg),상품,4kg,"13,700"
19143,AW_A00114,AW_A00114,시금치,시금치(4kg),중품,4kg,"11,700"
19144,AW_A00101,AW_A00101,상추,상추(적)(4kg),상품,4kg,"13,700"
19145,AW_A00102,AW_A00102,상추,상추(적)(4kg),중품,4kg,"11,700"
19146,AW_A00103,AW_A00103,상추,상추(청)(4kg),상품,4kg,"12,500"
19147,AW_A00104,AW_A00104,상추,상추(청)(4kg),중품,4kg,"9,500"
19148,AW_A00126,AW_A00126,얼갈이배추,얼갈이배추(4kg),상품,4kg,"8,000"
19149,AW_A00127,AW_A00127,얼갈이배추,얼갈이배추(4kg),중품,4kg,"6,000"
19150,AW_A00111,AW_A00111,수박,수박(1개),상품,1개,"11,000"
19151,AW_A00112,AW_A00112,수박,수박(1개),중품,1개,"6,500"
19152,AW_A00136,AW_A00136,오이,오이(다다기계통)(100개),상품,100개,"76,700"
19153,AW_A00137,AW_A00137,오이,오이(다다기계통)(100개),중품,100개,"71,000"
19154,AW_A00138,AW_A00138,오이,오이(취청)(50개),상품,50개,"59,700"
19155,AW_A00139,AW_A00139,오이,오이(취청)(50개),중품,50개,"55,700"
19156,AW_A00120,AW_A00120,호박,애호박(20개),상품,20개,"25,200"
19157,AW_A00121,AW_A00121,호박,애호박(20개),중품,20개,"23,000"
19158,AW_A00196,AW_A00196,호박,호박(쥬키니)(10kg),상품,10kg,"35,200"
19159,AW_A00197,AW_A00197,호박,호박(쥬키니)(10kg),중품,10kg,"32,000"
19160,AW_A00156,AW_A00156,토마토,토마토(5kg),상품,5kg,"18,500"
19161,AW_A00157,AW_A00157,토마토,토마토(5kg),중품,5kg,"16,000"
19162,AW_A00060,AW_A00060,무,무(가을)(20kg),상품,20kg,"14,200"
19163,AW_A00061,AW_A00061,무,무(가을)(20kg),중품,20kg,"12,200"
19164,AW_A00039,AW_A00039,당근,당근(무세척)(20kg),상품,20kg,"31,000"
19165,AW_A00040,AW_A00040,당근,당근(무세척)(20kg),중품,20kg,"28,000"
19166,AW_A00041,AW_A00041,당근,당근(세척)(수입),중품,10kg,"9,000"
19167,AW_A00128,AW_A00128,열무,열무(4kg),상품,4kg,"7,000"
